match_id,team_id,player_name,steam_id,position,g,a,xG,shots,passes,exits,entries,hits,turnovers,takeaways,touches,poss_s,fow,fol,sa,ga,xGA,body_sv,stick_sv,w,so,toi_s,sp,blocks,defensive_passes,offensive_passes,defensive_turnovers,offensive_turnovers,defensive_takeaways,offensive_takeaways
M1-G2,TOR,Danky,76561199659216812,RD,1,3,0.39,2,12,5,7,0,1,4,94,66.2,0,0,,,,,,,,900,232,0,11,1,0,1,3,1
M1-G2,BCL,moose,76561198127159353,C,0,1,0.23,1,14,4,5,0,3,1,99,75,3,6,,,,,,,,900,71.5,0,10,4,1,2,1,0
M1-G2,TOR,Bingus,76561198170165423,LD,0,1,0.04,1,17,5,5,0,0,1,56,34.7,0,0,,,,,,,,900,100,1,15,2,0,0,1,0
M1-G2,TOR,Bwall,76561198278689368,G,0,0,,0,1,1,0,0,0,0,10,1.1,0,0,5,1,0.61,2,2,1,0,900,42.5,0,1,0,0,0,0,0
M1-G2,BCL,Zen,76561198248012002,G,0,0,,0,5,0,0,0,0,0,28,9.1,0,0,19,5,2.79,6,8,0,0,900,152.5,0,5,0,0,0,0,0
M1-G2,BCL,spantch,76561198366299321,RW,1,0,0.32,2,9,2,4,0,1,0,58,33,0,0,,,,,,,,900,98.5,0,6,3,0,1,0,0
M1-G2,BCL,JB,76561198288926809,RD,0,1,0.11,1,13,8,1,0,4,2,93,50.4,0,0,,,,,,,,900,76.5,1,12,1,1,3,2,0
M1-G2,BCL,MissTheNetMarge,76561199355357311,LD,0,0,0.04,1,11,2,4,0,0,1,65,42.7,0,0,,,,,,,,900,51,1,9,2,0,0,1,0
M1-G3,TOR,grab,76561198180293369,C,1,0,1.33,5,11,9,11,1,4,4,236,199.5,5,1,,,,,,,,899.8,150,0,5,6,0,4,1,3
M1-G3,TOR,JohnPuck,76561198038209028,LW,0,1,0.72,3,10,2,7,0,5,3,85,72.1,0,0,,,,,,,,900,76.5,0,3,7,1,4,2,1
M1-G3,TOR,Danky,76561199659216812,RD,0,0,0.63,3,16,8,6,1,2,1,63,34.1,0,0,,,,,,,,900,69,0,13,3,0,2,1,0
M1-G3,BCL,moose,76561198127159353,C,2,0,0.86,5,9,4,7,0,5,4,133,89.5,1,5,,,,,,,,900,193.5,0,5,4,2,3,3,1
M1-G3,TOR,Bingus,76561198170165423,LD,0,0,0.01,1,13,3,3,0,4,0,51,34.8,0,0,,,,,,,,900,23.5,0,11,2,1,3,0,0
M1-G3,TOR,Bwall,76561198278689368,G,0,1,,0,4,1,0,0,1,0,20,4.7,0,0,8,2,0.98,5,1,0,0,900,100,0,4,0,1,0,0,0
M1-G3,BCL,Zen,76561198248012002,G,0,0,,0,6,0,0,0,0,0,18,3.2,0,0,12,1,2.02,7,4,1,0,900,125,0,6,0,0,0,0,0
M1-G3,BCL,spantch,76561198366299321,RW,0,2,0.35,1,9,5,3,0,1,5,69,27.8,0,0,,,,,,,,900,128,0,7,2,1,0,4,1
M1-G3,BCL,JB,76561198288926809,RD,0,2,0.22,1,18,8,2,0,0,2,94,72.9,0,0,,,,,,,,900,135,0,15,3,0,0,1,1
M1-G3,BCL,MissTheNetMarge,76561199355357311,LD,0,0,0.15,1,12,1,3,0,2,5,61,35.9,0,0,,,,,,,,900,71.5,1,12,0,1,1,5,0
M2-G1,SEA,kolt,76561199699721546,C,0,3,0.83,4,15,2,5,1,5,2,138,90,3,4,,,,,,,,900,147,0,6,5,1,4,1,1
M2-G1,SEA,RetailRow,76561199237527332,LD,0,0,0.04,0,11,7,1,3,1,1,65,39.8,0,0,,,,,,,,900,50.5,1,9,2,0,1,1,0
M2-G1,SEA,ronin,76561198162726240,RD,0,3,0.16,1,11,5,1,0,1,2,71,46,0,0,,,,,,,,900,143.5,1,8,3,1,0,2,0
M2-G1,LL,BarDownBart,76561198268552083,RW,0,0,0.00,0,1,0,0,0,0,0,2,1.6,0,0,,,,,,,,28,2.5,0,0,1,0,0,0,0
M2-G1,LL,Maatta,76561198957257992,RD,0,1,0.20,1,14,7,5,0,2,2,105,77.1,0,0,,,,,,,,900,87,0,13,1,1,1,1,1
M2-G1,LL,stinkyshawn,76561198068115505,LW,0,1,0.98,6,10,2,6,0,0,3,87,60.3,0,0,,,,,,,,900,115.5,0,3,7,0,0,3,0
M2-G1,LL,marcus,76561199865143074,C,1,0,0.74,6,8,4,5,1,4,3,107,83.2,4,3,,,,,,,,900,129,0,2,5,0,4,2,1
M2-G1,LL,walker,76561198157694887,LD,0,0,0.22,0,9,2,1,0,1,0,40,32.7,0,0,,,,,,,,900,25.5,1,6,3,1,0,0,0
M2-G1,LL,milk,76561198084497364,G,0,0,,0,2,0,0,0,0,1,23,10.6,0,0,10,2,1.07,5,3,0,0,866.7,85,0,2,0,0,0,1,0
M2-G1,SEA,TheGreatMaybe,76561198365208664,LW,3,0,1.20,6,12,5,10,0,2,2,151,107.8,0,0,,,,,,,,900,275,0,4,8,0,2,1,1
M2-G1,SEA,yune,76561199524714015,G,0,0,,0,5,0,0,0,0,0,20,7.7,0,0,13,1,1.25,8,4,1,0,900,132.5,0,5,0,0,0,0,0
M2-G2,SEA,kolt,76561199699721546,C,1,1,0.76,5,17,3,5,3,2,3,108,76.6,3,3,,,,,,,,900,200.5,2,9,6,0,2,2,1
M2-G2,SEA,RetailRow,76561199237527332,LD,0,1,0.03,0,12,4,1,1,2,0,64,33.1,0,0,,,,,,,,900,57.5,0,11,1,2,0,0,0
M2-G2,SEA,ronin,76561198162726240,RD,0,2,0.33,1,13,4,4,1,1,2,110,80.2,0,0,,,,,,,,900,128,2,8,5,0,1,1,1
M2-G2,LL,stinkyshawn,76561198068115505,LW,0,0,1.41,5,4,2,2,1,1,2,99,66.9,0,0,,,,,,,,900,51.5,0,1,3,1,0,2,0
M2-G2,LL,marcus,76561199865143074,C,0,0,1.29,5,6,2,4,1,2,3,139,114.9,3,3,,,,,,,,900,61,0,2,4,0,2,2,1
M2-G2,LL,walker,76561198157694887,LD,0,0,0.10,1,19,3,3,1,0,3,67,45.4,0,0,,,,,,,,900,88.5,1,13,6,0,0,2,1
M2-G2,LL,milk,76561198084497364,G,0,0,,0,3,1,0,0,0,0,14,0.5,0,0,9,3,1.47,4,2,0,0,900,67.5,0,3,0,0,0,0,0
M2-G2,SEA,TheGreatMaybe,76561198365208664,LW,2,1,0.85,3,15,4,3,2,5,1,116,95.2,0,0,,,,,,,,900,207,0,5,10,1,4,1,0
M2-G2,SEA,yune,76561199524714015,G,0,1,,0,3,0,0,0,0,0,25,18.8,0,0,11,0,2.16,4,7,1,1,900,247.5,0,3,0,0,0,0,0
M2-G2,LL,placenta,76561198243022268,RD,0,0,0.01,1,17,7,7,1,3,2,107,69.1,0,0,,,,,,,,900,69,1,11,6,1,2,1,1
M2-G3,SEA,kolt,76561199699721546,C,1,2,1.26,6,10,3,1,1,3,0,87,42.6,3,4,,,,,,,,890.3,171.5,0,5,4,1,2,0,0
M2-G3,SEA,silly,76561198353224230,LD,0,0,0.00,0,1,0,0,0,0,0,7,4.8,0,0,,,,,,,,108.2,2.5,0,0,1,0,0,0,0
M2-G3,SEA,RetailRow,76561199237527332,LD,0,2,0.07,0,20,8,6,1,3,8,111,93.9,0,0,,,,,,,,900,181.5,2,15,5,0,3,6,2
M2-G3,SEA,ronin,76561198162726240,RD,0,1,0.28,1,13,3,6,1,4,5,98,95.4,0,0,,,,,,,,900,96.5,0,9,4,2,2,3,2
M2-G3,LL,BBQBART,76561198268552083,RD,0,1,0.11,1,8,4,4,0,1,3,99,62.1,0,0,,,,,,,,900,85.5,1,7,1,0,1,2,1
M2-G3,LL,stinkyshawn,76561198068115505,C,1,0,0.25,1,7,1,3,0,4,4,69,44.4,4,3,,,,,,,,900,101.5,0,2,5,1,3,2,2
M2-G3,LL,marcus,76561199865143074,LW,0,0,0.20,1,7,7,5,0,4,4,146,109.5,0,0,,,,,,,,900,44.5,0,2,5,0,4,2,2
M2-G3,LL,walker,76561198157694887,LD,0,0,0.00,0,10,1,1,0,2,1,56,40.3,0,0,,,,,,,,900,24.5,0,10,0,1,1,1,0
M2-G3,LL,milk,76561198084497364,G,0,1,,0,5,0,0,0,2,2,23,5.5,0,0,12,3,2.33,6,3,0,0,900,132.5,0,5,0,2,0,2,0
M2-G3,SEA,TheGreatMaybe,76561198365208664,LW,2,1,1.09,5,10,2,8,6,4,0,133,94.2,0,0,,,,,,,,900,215,0,3,7,2,2,0,0
M2-G3,SEA,yune,76561199524714015,G,0,0,,0,0,0,0,0,0,0,5,0.7,0,0,3,1,0.27,1,1,1,0,772.9,20,0,0,0,0,0,0,0
M3-G1,PKN,PrayForLeslie,76561198144272097,LW,2,1,1.20,8,27,14,12,1,6,6,262,210.2,0,0,,,,,,,,1996.5,316,1,16,11,2,4,6,0
M3-G1,NK,ScottStevens,76561198046087380,RD,0,2,0.12,1,26,11,8,0,3,0,192,152.5,0,0,,,,,,,,1996.5,139,1,21,5,2,1,0,0
M3-G1,NK,Jackk,76561198179935738,LW,1,1,1.72,6,19,3,7,0,8,4,159,114.5,0,0,,,,,,,,1996.5,172.5,0,5,14,0,8,2,2
M3-G1,PKN,Foster,76561199191678078,G,0,0,,0,3,0,0,0,0,1,32,8.7,0,0,19,3,3.12,11,5,1,0,1996.5,167.5,0,3,0,0,0,1,0
M3-G1,NK,tirg,76561198799789109,G,0,0,,0,7,1,0,0,1,0,34,13.7,0,0,20,4,2.01,7,9,0,0,1973.8,177.5,0,7,0,0,1,0,0
M3-G1,NK,RMRPRETTY,76561198099463628,LD,0,2,0.95,2,33,14,9,1,5,9,262,174.8,0,0,,,,,,,,1996.5,225.5,1,26,7,0,5,8,1
M3-G1,NK,nick,76561199075874498,C,2,1,1.86,10,38,12,20,4,9,4,345,261.3,7,6,,,,,,,,1996.5,332,0,16,22,0,9,1,3
M3-G1,PKN,BOESER,76561199088950776,C,2,2,1.48,10,26,2,9,1,2,5,185,123.4,6,7,,,,,,,,1996.5,346,0,12,14,1,1,4,1
M3-G1,PKN,dabz,76561198007427371,LD,0,3,0.18,1,29,10,6,0,6,9,177,126.4,0,0,,,,,,,,1996.5,221,0,27,2,2,4,9,0
M3-G1,PKN,DickiePecker,76561198141639667,RD,0,2,0.14,1,21,7,5,2,3,5,92,53.6,0,0,,,,,,,,1996.5,157,0,17,4,1,2,4,1
M3-G2,PKN,PrayForLeslie,76561198144272097,LW,1,0,1.72,5,12,2,5,0,4,6,105,68,0,0,,,,,,,,900,152,0,5,7,0,4,3,3
M3-G2,NK,ScottStevens,76561198046087380,RD,0,3,0.01,0,16,7,1,1,1,1,101,61.4,0,0,,,,,,,,900,143,0,14,2,1,0,1,0
M3-G2,PKN,Foster,76561199191678078,G,0,1,,0,2,1,1,0,0,0,16,14.1,0,0,10,4,1.81,5,1,0,0,900,95,0,2,0,0,0,0,0
M3-G2,NK,tirg,76561198799789109,G,0,0,,0,6,1,1,0,2,2,18,3.8,0,0,9,2,2.30,2,5,1,0,900,85,0,6,0,1,1,2,0
M3-G2,NK,RMRPRETTY,76561198099463628,LW,0,3,0.40,2,14,6,5,0,2,2,101,84.8,0,0,,,,,,,,900,151,0,9,5,1,1,2,0
M3-G2,NK,nick,76561199075874498,C,4,0,1.40,7,14,6,5,0,2,1,126,85.6,7,2,,,,,,,,900,338.5,0,9,5,0,2,1,0
M3-G2,PKN,BOESER,76561199088950776,C,1,1,0.67,3,18,1,2,0,2,0,86,56,2,7,,,,,,,,900,148,0,6,12,0,2,0,0
M3-G2,NK,extendo,76561198713607416,LD,0,2,0.16,1,11,6,1,0,3,1,69,43.4,0,0,,,,,,,,900,92,0,8,3,2,1,1,0
M3-G2,PKN,dabz,76561198007427371,LD,0,1,0.04,1,10,4,2,0,0,3,64,51.1,0,0,,,,,,,,900,88.5,0,8,2,0,0,2,1
M3-G2,PKN,DickiePecker,76561198141639667,RD,0,1,0.31,0,12,6,7,2,1,1,50,21.1,0,0,,,,,,,,900,85.5,1,9,3,0,1,0,1
M3-G3,PKN,PrayForLeslie,76561198144272097,LW,1,2,1.01,3,17,2,5,0,6,5,127,92.6,0,0,,,,,,,,900,197,0,10,7,2,4,4,1
M3-G3,NK,ScottStevens,76561198046087380,RD,1,0,0.19,2,14,6,9,2,5,2,110,90.7,0,0,,,,,,,,900,120,0,9,5,1,4,2,0
M3-G3,PKN,Gumpy,76561198983591530,G,0,0,,0,2,0,0,0,0,0,10,3.5,0,0,8,2,1.13,5,1,1,0,900,65,0,2,0,0,0,0,0
M3-G3,NK,tirg,76561198799789109,G,0,0,,0,5,2,0,0,0,0,23,3.8,0,0,11,3,1.89,4,4,0,0,900,92.5,0,5,0,0,0,0,0
M3-G3,NK,RMRPRETTY,76561198099463628,LW,0,2,0.47,1,11,2,7,1,5,2,90,59.7,0,0,,,,,,,,900,94,0,6,5,0,5,1,1
M3-G3,NK,nick,76561199075874498,C,0,1,0.80,3,17,5,7,3,4,3,130,116.3,5,3,,,,,,,,900,114.5,1,9,7,0,4,2,1
M3-G3,PKN,BOESER,76561199088950776,C,1,2,0.94,6,11,6,4,0,0,4,96,69.1,3,5,,,,,,,,900,222.5,0,6,5,0,0,3,1
M3-G3,NK,extendo,76561198713607416,LD,1,1,0.29,2,13,3,4,0,1,2,80,53.9,0,0,,,,,,,,900,154.5,0,9,4,1,0,0,2
M3-G3,PKN,dabz,76561198007427371,LD,1,0,0.34,2,9,4,2,0,2,5,58,35.2,0,0,,,,,,,,900,131,0,8,1,2,0,5,0
M3-G3,PKN,DickiePecker,76561198141639667,RD,0,2,0.08,0,9,4,1,1,1,1,39,20.7,0,0,,,,,,,,900,97.5,1,6,3,0,1,1,0
M5-G1,PKN,Foster,76561199191678078,G,0,0,,0,1,0,0,0,0,0,11,8.1,0,0,5,3,0.59,1,1,0,0,900,22.5,0,1,0,0,0,0,0
M5-G1,TOR,JohnPuck,76561198038209028,LW,1,2,0.47,2,13,2,4,0,1,3,63,42.9,0,0,,,,,,,,900,191,0,8,5,0,1,2,1
M5-G1,PKN,BOESER,76561199088950776,C,0,0,0.30,1,14,0,2,0,2,3,73,40.6,5,1,,,,,,,,900,54.5,0,3,11,0,2,2,1
M5-G1,TOR,grab,76561198180293369,C,2,1,0.32,3,11,3,5,1,3,3,141,137.7,1,5,,,,,,,,900,220.5,0,2,9,1,2,2,1
M5-G1,PKN,PrayForLeslie,76561198144272097,LW,0,0,0.93,5,14,2,5,0,4,1,143,107.7,0,0,,,,,,,,900,59.5,1,7,7,2,2,1,0
M5-G1,TOR,Bingus,76561198170165423,LD,0,2,0.00,0,17,9,4,0,0,1,49,30.6,0,0,,,,,,,,900,128,1,16,1,0,0,1,0
M5-G1,PKN,DickiePecker,76561198141639667,RD,0,0,0.05,0,6,2,3,2,0,0,47,27.4,0,0,,,,,,,,900,25,0,4,2,0,0,0,0
M5-G1,PKN,dabz,76561198007427371,LD,0,0,0.25,4,12,9,4,1,3,3,110,96.5,0,0,,,,,,,,900,73,0,9,3,0,3,3,0
M5-G1,TOR,Danky,76561199659216812,RD,0,1,0.06,0,17,5,4,0,3,2,85,62.5,0,0,,,,,,,,900,81.5,0,13,4,0,3,2,0
M5-G1,TOR,QUICK,76561198018657100,G,0,0,,0,1,0,0,0,0,0,10,1.7,0,0,10,0,1.13,9,1,1,1,900,202.5,0,1,0,0,0,0,0
M5-G2,PKN,Foster,76561199191678078,G,0,0,,0,3,0,0,0,0,1,15,4.1,0,0,6,0,1.05,2,4,1,1,900,167.5,0,3,0,0,0,1,0
M5-G2,TOR,JohnPuck,76561198038209028,LW,0,0,0.46,1,9,2,2,2,4,3,76,47.5,0,0,,,,,,,,900,39,0,5,4,2,2,3,0
M5-G2,PKN,BOESER,76561199088950776,C,1,0,1.17,3,11,2,5,0,3,2,77,57.1,4,0,,,,,,,,900,119.5,1,6,5,0,3,1,1
M5-G2,TOR,grab,76561198180293369,C,0,0,0.74,3,11,4,9,0,2,2,138,120.4,0,4,,,,,,,,900,60.5,0,5,6,0,2,2,0
M5-G2,PKN,PrayForLeslie,76561198144272097,LW,0,1,0.93,7,13,3,5,0,3,3,119,81.1,0,0,,,,,,,,900,118,1,8,5,1,2,2,1
M5-G2,TOR,Bingus,76561198170165423,LD,0,0,0.04,1,13,4,1,0,2,2,44,18,0,0,,,,,,,,900,52.5,1,11,2,1,1,1,1
M5-G2,PKN,DickiePecker,76561198141639667,RD,0,0,0.15,1,7,1,3,2,3,1,57,35.6,0,0,,,,,,,,900,29,1,7,0,1,2,1,0
M5-G2,PKN,dabz,76561198007427371,LD,0,1,0.14,1,21,9,4,1,1,3,119,115,0,0,,,,,,,,900,125.5,1,14,7,0,1,2,1
M5-G2,TOR,Danky,76561199659216812,RD,0,0,0.06,1,16,3,4,0,2,3,87,54.5,0,0,,,,,,,,900,69.5,1,14,2,0,2,2,1
M5-G2,TOR,QUICK,76561198018657100,G,0,0,,0,6,2,1,0,0,0,12,0.6,0,0,12,1,2.00,9,2,0,0,900,125,0,6,0,0,0,0,0
M5-G3,TOR,JohnPuck,76561198038209028,LW,2,3,0.62,4,14,2,5,0,2,3,92,82.1,0,0,,,,,,,,900,294.5,0,6,7,0,2,2,1
M5-G3,TOR,grab,76561198180293369,C,3,2,1.15,6,13,3,8,1,3,1,138,120.9,8,2,,,,,,,,900,323.5,0,6,6,2,1,0,1
M5-G3,PKN,PrayForLeslie,76561198144272097,RD,1,2,0.72,4,10,6,6,0,4,2,151,105.9,0,0,,,,,,,,900,177,0,5,5,2,2,1,1
M5-G3,TOR,Bingus,76561198170165423,LD,0,1,0.15,0,13,4,2,0,1,0,56,23,0,0,,,,,,,,900,63.5,0,12,1,1,0,0,0
M5-G3,PKN,dabz,76561198007427371,C,0,2,0.22,2,10,3,3,0,0,0,76,49.6,2,8,,,,,,,,900,101,0,5,4,0,0,0,0
M5-G3,TOR,Danky,76561199659216812,RD,0,2,0.29,2,12,6,4,0,1,1,74,55.4,0,0,,,,,,,,900,117.5,1,9,3,1,0,1,0
M5-G3,PKN,Gumpy,76561198983591530,G,0,0,,0,4,0,0,0,0,0,13,6.4,0,0,11,5,1.79,3,3,0,0,900,70,0,4,0,0,0,0,0
M5-G3,TOR,QUICK,76561198018657100,G,0,1,,0,3,0,0,0,0,0,10,0.6,0,0,9,3,1.00,6,0,1,0,900,97.5,0,3,0,0,0,0,0
M5-G3,PKN,cb,76561198987362385,LW,2,1,0.91,3,10,3,5,3,0,2,53,33.4,0,0,,,,,,,,900,235.5,1,4,6,0,0,0,2
M5-G3,PKN,SupaWoov,76561198079525076,LD,0,1,0.07,0,12,2,5,1,1,3,62,41.1,0,0,,,,,,,,900,87,0,10,2,0,1,2,1
M4-G1,SEA,yune,76561199524714015,G,0,0,,0,2,1,0,0,0,0,11,3.9,0,0,10,1,1.27,3,6,1,0,900,95,0,2,0,0,0,0,0
M4-G1,SEA,kolt,76561199699721546,C,0,4,1.27,5,16,7,8,1,4,4,140,106.3,3,5,,,,,,,,900,212.5,0,11,4,0,4,4,0
M4-G1,SEA,ronin,76561198162726240,RD,2,1,0.34,2,9,8,4,0,0,2,88,55.6,0,0,,,,,,,,900,219.5,0,6,3,0,0,2,0
M4-G1,SEA,TheGreatMaybe,76561198365208664,LW,2,1,1.04,5,6,3,3,2,4,2,110,70.6,0,0,,,,,,,,900,206,0,3,3,0,4,0,2
M4-G1,BCL,moose,76561198127159353,C,0,1,0.68,4,11,6,5,1,2,2,114,84.2,5,3,,,,,,,,900,96,0,5,6,0,2,1,1
M4-G1,BCL,spantch,76561198366299321,RW,1,0,0.60,5,8,2,6,0,0,0,51,25.3,0,0,,,,,,,,900,118,0,3,5,0,0,0,0
M4-G1,BCL,mvstang,76561198999789726,RD,0,0,0.04,0,13,5,3,0,3,1,82,54,0,0,,,,,,,,900,33,0,8,5,0,3,1,0
M4-G1,SEA,lucifoo,76561199237527332,LD,0,2,0.15,2,12,6,3,2,1,1,52,42.9,0,0,,,,,,,,900,131.5,3,11,1,1,0,1,0
M4-G1,BCL,JB,76561198288926809,LD,0,1,0.22,1,11,7,5,0,4,4,126,92.7,0,0,,,,,,,,900,89.5,1,8,3,2,2,4,0
M4-G1,BCL,Zen,76561198248012002,G,0,0,,0,4,1,0,0,0,2,16,3.9,0,0,14,4,2.32,5,5,0,0,900,110,0,4,0,0,0,2,0
M4-G2,SEA,yune,76561199524714015,G,0,0,,0,1,0,0,0,0,0,7,3,0,0,6,1,0.48,3,2,1,0,900,52.5,0,1,0,0,0,0,0
M4-G2,SEA,kolt,76561199699721546,C,1,1,0.72,3,10,1,7,1,2,1,125,83.3,3,5,,,,,,,,900,143,0,4,4,0,2,1,0
M4-G2,SEA,ronin,76561198162726240,RD,1,2,0.21,2,9,4,7,0,0,1,98,65.4,0,0,,,,,,,,900,181,1,7,2,0,0,1,0
M4-G2,SEA,TheGreatMaybe,76561198365208664,LW,1,2,1.50,6,11,1,1,1,4,3,85,59.1,0,0,,,,,,,,900,189.5,0,2,9,1,3,1,2
M4-G2,BCL,moose,76561198127159353,C,0,1,0.31,1,13,2,5,1,3,2,108,68.3,5,3,,,,,,,,900,77,0,5,8,0,3,1,1
M4-G2,BCL,mvstang,76561198999789726,RD,1,0,0.22,3,16,6,4,0,2,4,77,51.5,0,0,,,,,,,,900,155,1,15,1,0,2,4,0
M4-G2,SEA,lucifoo,76561199237527332,LD,1,3,0.11,1,15,6,7,0,1,7,82,68.3,0,0,,,,,,,,900,258,0,12,3,1,0,7,0
M4-G2,BCL,BrunoFernandge,76561199015723244,RW,0,0,0.00,0,10,4,3,0,1,0,81,49.6,0,0,,,,,,,,900,27,0,7,3,0,1,0,0
M4-G2,BCL,JB,76561198288926809,LD,0,0,0.21,2,10,5,9,0,6,1,131,102.5,0,0,,,,,,,,900,31.5,1,9,1,2,4,0,1
M4-G2,BCL,Zen,76561198248012002,G,0,0,,0,5,0,0,0,0,0,18,4.2,0,0,12,4,2.28,5,3,0,0,900,92.5,0,5,0,0,0,0,0
M4-G3,SEA,yune,76561199524714015,G,0,0,,0,4,1,0,0,0,0,11,0.7,0,0,9,3,2.01,1,5,1,0,947.1,70,0,4,0,0,0,0,0
M4-G3,SEA,kolt,76561199699721546,C,0,4,0.69,3,9,6,8,0,5,2,161,118.6,6,3,,,,,,,,947.1,161.5,0,1,8,0,5,1,1
M4-G3,SEA,ronin,76561198162726240,RD,2,1,1.05,6,13,4,3,0,3,1,84,48.7,0,0,,,,,,,,947.1,227,1,8,5,0,3,1,0
M4-G3,SEA,TheGreatMaybe,76561198365208664,LW,2,1,0.90,5,14,2,5,2,1,2,133,115.9,0,0,,,,,,,,947.1,242,0,0,14,0,1,1,1
M4-G3,BCL,moose,76561198127159353,C,1,2,1.00,6,11,2,7,0,3,3,112,95,3,6,,,,,,,,947.1,199,0,7,4,2,1,3,0
M4-G3,BCL,mvstang,76561198999789726,LW,1,0,0.29,2,10,4,6,1,2,1,85,59.1,0,0,,,,,,,,947.1,110,0,6,4,1,1,1,0
M4-G3,SEA,lucifoo,76561199237527332,LD,0,2,0.36,4,12,2,1,2,2,2,74,56.8,0,0,,,,,,,,947.1,123,0,8,4,0,2,0,2
M4-G3,BCL,Zen,76561198248012002,G,0,0,,0,1,0,0,0,0,0,20,9.2,0,0,18,4,2.29,5,9,0,0,947.1,142.5,0,1,0,0,0,0,0
M4-G3,BCL,BBQMARGE,76561199355357311,LD,1,2,1.10,1,11,3,2,0,0,3,78,57.4,0,0,,,,,,,,947.1,190,1,11,0,0,0,3,0
M4-G3,BCL,JB,76561198288926809,RD,0,2,0.03,0,9,4,2,0,2,4,90,56,0,0,,,,,,,,947.1,113.5,1,8,1,1,1,4,0
M6-G1,NK,nick,76561199075874498,C,1,2,1.19,5,20,6,13,0,3,0,286,224.7,7,4,,,,,,,,1258.9,204,0,10,9,0,3,0,0
M6-G1,NK,ScottStevens,76561198046087380,LD,0,4,0.22,0,28,8,8,0,1,3,100,81,0,0,,,,,,,,1258.9,228.5,1,20,8,1,0,3,0
M6-G1,LL,walker,76561198157694887,LD,0,1,0.07,0,17,3,4,0,1,1,67,35.9,0,0,,,,,,,,1258.9,92,2,13,4,0,1,1,0
M6-G1,LL,Maatta,76561198957257992,RD,1,1,0.27,3,17,11,5,0,0,2,105,90,0,0,,,,,,,,1258.9,183.5,0,10,7,0,0,2,0
M6-G1,LL,milk,76561198084497364,G,0,2,,0,5,0,0,0,0,1,21,3.6,0,0,13,4,1.67,6,3,0,0,1258.9,162.5,0,5,0,0,0,1,0
M6-G1,LL,marcus,76561199865143074,LW,1,0,1.44,3,10,6,6,1,2,4,166,111.3,0,0,,,,,,,,1258.9,139.5,0,5,5,0,2,3,1
M6-G1,LL,stinkyshawn,76561198068115505,C,1,2,0.36,3,13,5,5,1,3,2,133,83,4,7,,,,,,,,1258.9,185,0,3,10,0,3,1,1
M6-G1,NK,Poro,76561198072423953,LW,0,1,0.36,3,18,1,3,0,0,2,77,38.5,0,0,,,,,,,,1258.9,109,0,8,10,0,0,2,0
M6-G1,NK,pretty,76561198099463628,RD,3,0,0.97,5,28,9,7,0,6,1,175,122.8,0,0,,,,,,,,1258.9,283.5,0,20,8,1,5,1,0
M6-G1,NK,extendo,76561198713607416,G,0,0,,0,5,1,0,0,0,0,12,0.9,0,0,9,3,1.78,3,3,1,0,1258.9,72.5,0,5,0,0,0,0,0
M6-G2,NK,nick,76561199075874498,C,0,2,0.10,1,16,5,10,2,5,2,176,127.2,5,3,,,,,,,,900,115,0,10,6,0,5,1,1
